Κατηγορία,Σχολείο,Κωδικός,Διεύθυνση,Περιφερειακή Διεύθυνση
Νηπιαγωγεία,27ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9051587,"ΑΓΙΑΣ ΜΑΡΙΝΗΣ 15, ΤΚ 12244",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,27ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9051916,"ΓΡΗΓΟΡΙΟΥ Ε 38, ΤΚ 13122",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,27ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051057,"ΟΛΥΜΠΙΟΝΙΚΩΝ ΚΑΙ ΚΟΤΖΙΑ, ΤΚ 12137",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,28ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9051781,"ΟΛΥΜΠΙΑΣ ΚΑΙ ΚΟΡΙΝΘΟΥ 1, ΤΚ 12243",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,28ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9051917,"ΔΙΟΜΗΔΟΥΣ 2Α ΚΑΙ ΕΡΜΙΟΝΗΣ, ΤΚ 13122",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,28ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051058,"ΤΖΩΝ ΚΕΝΝΕΝΤΥ ΚΑΙ ΛΕΩΝΙΔΑ 188, ΤΚ 12136",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,29ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9051828,"ΠΕΛΟΠΟΝΝΗΣΟΥ ΚΑΙ ΚΟΖΑΝΗΣ 1, ΤΚ 12243",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,29ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9521653,"ΖΙΤΣΗΣ ΚΑΙ ΝΙΟΒΗΣ, ΤΚ 13123",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,29ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051225,"ΤΑΤΑΚΗ 1, ΤΚ 12131",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,9050769,"ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ 128, ΤΚ 13562",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9050356,"ΓΡΗΓΟΡΙΟΥ ΚΥΔΩΝΙΩΝ 30, ΤΚ 12241",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9050435,"ΕΥΑΓΓΕΛΙΣΤΡΙΑΣ 36, ΤΚ 13122",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,9050794,"ΤΕΡΜΑ ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ, ΤΚ 13451",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050390,"ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ 43, ΤΚ 12134",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9050770,"ΒΑΛΤΕΤΣΙΟΥ 25, ΤΚ 13231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9050762,"ΗΡ. ΠΟΛΥΤΕΧΝΕΙΟΥ 102, ΤΚ 12462",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,3/Θ ΕΙΔΙΚΟ ΝΗΠΙΑΓΩΓΕΙΟ ΕΚΠΑΙΔΕΥΣΗΣ ΠΑΙΔΙΩΝ ΣΤΟ ΦΑΣΜΑ ΤΟΥ ΑΥΤΙΣΜΟΥ,9521165,"ΟΡΥΖΟΜΥΛΩΝ ΚΑΙ ΙΑΣΙΟΥ (αδιέξοδο), ΤΚ 12244",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,30ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9051839,"ΚΡΑΝΑΟΥ ΚΑΙ ΜΝΗΣΙΚΛΕΟΥΣ, ΤΚ 12243",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,30ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9520730,"ΒΕΛΕΣΤΙΝΟΥ 40, ΤΚ 13123",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,30ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051226,"ΠΑΝΑΓΗ ΤΣΑΛΔΑΡΗ 2, ΤΚ 12132",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,31ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051227,"ΦΙΛΙΚΩΝ 8, ΤΚ 12131",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,32ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051228,"ΠΕΥΚΩΝ ΚΑΙ ΚΑΚΤΟΥ, ΤΚ 12137",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,33ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051229,"ΑΡΚΑΔΙΟΥ 25, ΤΚ 12134",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,34ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051230,"ΤΕΛΑΜΩΝΟΣ 26, ΤΚ 12135",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,35ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051231,"ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ & ΚΑΣΤΟΡΙΑΣ 1, ΤΚ 12135",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,36ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051232,"ΑΚΑΡΝΑΝΙΑΣ 65, ΤΚ 12135",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,37ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051233,"ΑΚΑΡΝΑΝΙΑΣ 65, ΤΚ 12135",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,38ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051234,"ΘΕΤΙΔΟΣ ΚΑΙ ΠΗΛΕΩΣ, ΤΚ 12135",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,39ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051235,"ΛΥΣΙΜΑΧΟΥ ΚΑΙ ΔΡΑΓΟΥΜΗ 56, ΤΚ 12137",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9050843,"ΝΑΥΑΡΙΝΟΥ 47 ΚΑΙ ΣΚΟΥΦΑ, ΤΚ 13231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,9050338,"ΠΡΟΒΕΛΕΓΓΙΟΥ 14, ΤΚ 12351",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,9050842,"ΛΥΚΟΣΟΥΡΑΣ ΚΑΙ ΥΨΗΛΑΝΤΟΥ 16, ΤΚ 13561",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9050358,"ΠΕΛΟΠΟΝΝΗΣΟΥ ΚΑΙ ΣΟΥΛΙΟΥ 1, ΤΚ 12243",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9050436,"ΠΑΛΑΤΙΑΝΗΣ 24, ΤΚ 13121",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,9051068,"ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ ΚΑΙ ΑΛΑΜΑΝΑΣ 27, ΤΚ 13451",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050401,"ΘΑΛΗ 73, ΤΚ 12135",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9050858,"ΜΑΚΡΥΓΙΑΝΝΗ 1, ΤΚ 12461",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,40ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051236,"ΠΕΥΚΩΝ ΚΑΙ ΚΑΚΤΟΥ, ΤΚ 12137",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,41ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051237,"ΠΥΡΓΙΩΤΙΣΣΗΣ ΚΑΙ ΛΥΚΟΣΟΥΡΑΣ, ΤΚ 12136",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,42ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051304,"ΒΥΤΙΝΗΣ 23, ΤΚ 12131",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,43ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051305,"ΚΟΡΙΝΗΣ 46, ΤΚ 12136",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,44ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051406,"ΜΕΣΟΛΟΓΓΙΟΥ 79, ΤΚ 12134",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,45ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051511,"ΗΣΙΟΔΟΥ 67, ΤΚ 12137",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,46ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051512,"ΚΑΖΑΝΤΖΑΚΗ 8, ΤΚ 12136",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,47ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051513,"ΠΕΛΟΠΙΔΑ 177, ΤΚ 12137",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,48ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051589,"ΦΙΛΙΠΠΙΑΔΟΣ ΚΑΙ ΦΑΡΣΑΛΩΝ 58, ΤΚ 12133",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,49ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9051590,"ΠΕΛΟΠΙΔΑ 177, ΤΚ 12137",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,9050760,"ΚΑΡΑΙΣΚΑΚΗ 44, ΤΚ 12351",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,9050864,"ΛΥΚΟΥΡΓΟΥ ΚΑΙ ΨΑΡΡΩΝ 33, ΤΚ 13561",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9050359,"ΒΕΛΕΣΤΙΝΟΥ 28, ΤΚ 12243",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9050767,"ΠΟΛΥΤΕΚΝΩΝ 20, ΤΚ 13121",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,9051240,"ΣΚΟΠΕΛΟΥ 7, ΤΚ 13451",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050406,"ΜΕΣΣΗΝΙΑΣ ΚΑΙ ΕΛΕΥΘΕΡΙΑΣ 6, ΤΚ 12136",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9050869,"ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ 1, ΤΚ 13232",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9050989,"ΚΟΡΥΤΣΑΣ 6, ΤΚ 12431",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,50ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9520557,"ΝΑΟΥΣΗΣ ΚΑΙ ΑΛΦΕΙΟΥ, ΤΚ 12137",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,51ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9520955,"ΠΕΛΑΣΓΙΑΣ ΚΑΙ ΚΥΔΩΝΙΩΝ, ΤΚ 12136",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,52ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9521423,"ΑΓ.ΕΛΕΥΘΕΡΙΟΥ 54, ΤΚ 12137",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,9050838,"ΠΕΛΟΠΟΝΝΗΣΟΥ 13, ΤΚ 12351",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,9050865,"ΚΡΥΟΝΕΡΙΟΥ 2, ΤΚ 13562",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9050362,"ΔΑΦΝΗΣ ΚΑΙ ΠΑΛΑΙΑΣ ΚΑΒΑΛΑΣ 1, ΤΚ 12242",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9050768,"ΗΡΟΔΟΤΟΥ - ΑΓΡΑΦΩΝ, ΤΚ 13123",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,9051309,"ΜΑΚΕΔΟΝΙΑΣ 32 ΚΑΙ ΑΛΙΕΝΤΕ, ΤΚ 13451",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050408,"ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ ΚΑΙ ΠΛΑΤΩΝΟΣ 40, ΤΚ 12132",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9050986,"ΑΝΑΤΟΛΙΚΗΣ ΡΩΜΥΛΙΑΣ ΚΑΙ ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ, ΤΚ 13231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9051069,"ΠΕΛΟΠΟΝΝΗΣΟΥ 2, ΤΚ 12461",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,9051004,"ΔΟΞΗΣ 2, ΤΚ 12351",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,9050988,"Ν.ΚΟΡΩΝΑΙΟΥ 4, ΤΚ 13561",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9050364,"ΗΡΑΚΛΕΙΤΟΥ 54, ΤΚ 12243",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9050866,"ΑΛΒΑΝΙΚΟΥ ΕΠΟΥΣ 54, ΤΚ 13121",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,9050256,"ΚΩΣΤΗ ΠΑΛΑΜΑ ΚΑΙ ΜΙΑΟΥΛΗ, ΤΚ 13451",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050409,"ΔΗΜΟΣΘΕΝΟΥΣ 44, ΤΚ 12132",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9051066,"ΑΓΙΑΣ ΤΡΙΑΔΟΣ 13-15 ΚΑΙ ΚΟΝΔΥΛΗ, ΤΚ 13231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,6ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9051241,"ΚΥΠΡΙΩΝ ΑΓΩΝΙΣΤΩΝ 72, ΤΚ 12462",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,7ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,9051059,"Ν. ΠΛΑΣΤΗΡΑ 204, ΤΚ 13562",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,7ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9050761,"ΠΑΠΑΝΙΚΟΛΗ 14, ΤΚ 12242",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,7ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9050867,"ΜΠΟΥΜΠΟΥΛΙΝΑΣ 2, ΤΚ 13121",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,7ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,9051239,"ΚΩΣΤΗ ΠΑΛΑΜΑ ΚΑΙ ΜΙΑΟΥΛΗ, ΤΚ 13451",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,7ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ,9050763,"ΙΘΑΚΗΣ ΚΑΙ ΡΟΔΟΥ 1, ΤΚ 12133",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,7ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΟΥΠΟΛΗΣ,9051307,"ΚΕΡΚΗΣ ΚΑΙ ΑΓΙΑΣ ΤΡΙΑΔΟΣ, ΤΚ 13231",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,7ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΪΔΑΡΙΟΥ,9051314,"ΓΡΑΜΜΟΥ 1, ΤΚ 12461",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,8ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,9051060,"ΑΡΤΗΣ ΚΑΙ ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ, ΤΚ 13562",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,8ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΙΓΑΛΕΩ,9050839,"ΠΕΛΟΠΟΝΝΗΣΟΥ ΚΑΙ ΚΟΖΑΝΗΣ 1, ΤΚ 12243",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,8ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,9050868,"ΠΡΕΒΕΖΗΣ ΚΑΙ ΤΡΙΚΑΛΩΝ 37, ΤΚ 13123",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
Νηπιαγωγεία,8ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,9051879,"ΑΙΟΛΟΥ 117, ΤΚ 13451",ΔΙΕΥΘΥΝΣΗ Π.Ε. Γ΄ ΑΘΗΝΑΣ
