Κατηγορία,Σχολείο,Κωδικός,Διεύθυνση,Περιφερειακή Διεύθυνση,lat,lon,Τύπος,Type
Δημοτικά Σχολεία,4ο ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΧΑΡΝΩΝ,9050250,"ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ ΚΑΙ ΕΛΕΝΗΣ 49,  13671",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0540491,23.7354486,Δημόσιο,Public
Δημοτικά Σχολεία,4ο ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΟΥΛΑΣ,9520461,"ΚΑΖΑΝΤΖΑΚΗ 2,  16673",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.8313786,23.7749064,Δημόσιο,Public
Δημοτικά Σχολεία,4ο ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΓΕΡΑΚΑ,9051872,"ΙΑΣΟΝΟΣ 12,  15344",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,,,Δημόσιο,Public
Δημοτικά Σχολεία,4ο ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΑΙΑΝΙΑΣ,9051774,"ΚΥΠΡΟΥ - ΑΓ. ΑΝΔΡΕΑΣ,  19002",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.967883,23.847261,Δημόσιο,Public
Δημοτικά Σχολεία,5ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΓΕΡΑΚΑ,9521010,"ΑΝΑΦΗΣ 32,  15344",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.017425,23.8566207,Δημόσιο,Public
Δημοτικά Σχολεία,5ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΟΡΩΠΙΟΥ,9521334,"Κ. Δ. ΘΕΟΔΟΣΙΟΥ 10 & ΑΦΡΟΔΙΤΗΣ,  19440",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,40.2854984,-75.2829046,Δημόσιο,Public
Δημοτικά Σχολεία,5ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΑΛΛΗΝΗΣ,9051845,"ΑΡΜΟΔΙΟΥ 20,  15351",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.9896685,23.8621094,Δημόσιο,Public
Δημοτικά Σχολεία,5ο ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΡΤΕΜΙΔΑΣ,9520907,"ΣΠΕΤΣΩΝ ΚΑΙ ΘΕΜΙΣΤΙΚΛΕΟΥΣ,  19016",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.9746554,24.0088561,Δημόσιο,Public
Δημοτικά Σχολεία,5ο ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΧΑΡΝΩΝ,9050251,"Δ. ΔΕΔΕ 100 ΚΑΙ Γ. ΛΑΖΑΡΟΥ 24,  13674",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.085268,23.7334194,Δημόσιο,Public
Δημοτικά Σχολεία,6/ΘΕΣΙΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΟΛΥΔΕΝΔΡΙΟΥ,9050288,"ΕΙΡΗΝΗΣ 10,  19014",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.1995376,23.8390358,Δημόσιο,Public
Δημοτικά Σχολεία,6ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΡΤΕΜΙΔΟΣ,9521194,"ΑΓΙΟΥ ΙΩΑΝΝΟΥ ΚΑΙ ΑΝΔΡΟΥ 10,  19016",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.9602536,23.9840372,Δημόσιο,Public
Δημοτικά Σχολεία,6ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΓΕΡΑΚΑ,9521195,"ΚΟΡΟΜΗΛΑ 17,  15344",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0005498,23.8568087,Δημόσιο,Public
Δημοτικά Σχολεία,6ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΑΛΛΗΝΗΣ,9051892,"ΕΡΑΤΟΥΣ ΚΑΙ ΟΛΥΜΠΙΑΣ,  15351",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0046343,23.9189522,Δημόσιο,Public
Δημοτικά Σχολεία,6ο ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΧΑΡΝΩΝ - ΟΙ ΤΡΕΙΣ ΙΕΡΑΡΧΕΣ,9050252,"ΑΝΑΣΤΑΣΙΟΥ ΒΑΡΕΛΑ 37,  13673",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0757188,23.7361985,Δημόσιο,Public
Δημοτικά Σχολεία,7ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΡΤΕΜΙΔΑΣ,9521197,"ΤΗΝΟΥ ΚΑΙ ΚΑΛΛΙΠΟΛΕΩΣ,  19016",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.9976489,24.0198964,Δημόσιο,Public
Δημοτικά Σχολεία,7ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΓΕΡΑΚΑ,9521196,"Νυμφών 46 Β,  15344",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0267683,23.8470686,Δημόσιο,Public
Δημοτικά Σχολεία,7ο ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΧΑΡΝΩΝ,9050253,"ΩΡΑΙΟΚΑΣΤΡΟΥ 1,  13671",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0718705,23.7420418,Δημόσιο,Public
Δημοτικά Σχολεία,7ο ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΑΛΛΗΝΗΣ,9520814,"ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,  15351",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.9867584,23.8881249,Δημόσιο,Public
Δημοτικά Σχολεία,8ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΧΑΡΝΩΝ,9050254,"ΔΕΥΚΑΛΙΩΝΟΣ 5,  13675",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.094038,23.7337823,Δημόσιο,Public
Δημοτικά Σχολεία,8ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΓΕΡΑΚΑ,9521711,"ΝΑΥΑΡΙΝΟΥ 43,  15344",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.012564,23.8514616,Δημόσιο,Public
Δημοτικά Σχολεία,9ο ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΧΑΡΝΩΝ,9050243,"ΑΓΙΑΣ ΑΝΝΑΣ,  13671",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0724807,23.7470526,Δημόσιο,Public
Δημοτικά Σχολεία,ΔHMOTIKO ΣXOΛEIO ΔΙΛΟΦΟΥ ΒΑΡΗΣ,9050928,"ΣΑΜΟΥ ΚΑΙ ΖΑΛΟΓΓΟΥ,  16672",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.8364634,23.7888316,Δημόσιο,Public
Δημοτικά Σχολεία,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΜΑΡΙΝΑΣ ΚΟΡΩΠΙΟΥ,9051471,"ΠΑΠΑΓΙΑΝΝΟΠΟΥΛΟΥ 70,  19400",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.8327616,23.8546838,Δημόσιο,Public
Δημοτικά Σχολεία,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΑΣ ΜΑΡΙΝΑΣ ΝΕΑΣ ΜΑΚΡΗΣ,9050548,"ΑΓΙΑΣ ΜΑΡΙΝΑΣ,  19005",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0616833,23.9806067,Δημόσιο,Public
Δημοτικά Σχολεία,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΝΑΤΟΛΗΣ,9050588,"ΛΕΩΦ. ΔΙΟΝΥΣΟΥ 112,  19005",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0843938,23.9582828,Δημόσιο,Public
Δημοτικά Σχολεία,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΦΙΔΝΩΝ,9050272,"ΑΝΔΡΟΥΤΣΟΥ 14,  19014",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.2050534,23.8374314,Δημόσιο,Public
Δημοτικά Σχολεία,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΑΡΝΑΒΑ,9050274,"ΔΗΜΟΤΙΚΟΥ ΣΧΟΛΕΙΟΥ 2,  19014",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.2235531,23.9233843,Δημόσιο,Public
Δημοτικά Σχολεία,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΑΡΥΜΠΟΜΠΗΣ,9050255,"ΔΡΥΟΣ 8 ΚΑΙ ΑΚΑΚΙΑΣ,  13677",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.1321843,23.7895093,Δημόσιο,Public
Δημοτικά Σχολεία,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΠΑΝΔΡΙΤΙΟΥ,9050280,"Λ.ΠΟΛΥΔΕΝΔΡΙΟΥ 11,  19014",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.2216365,23.8525248,Δημόσιο,Public
Δημοτικά Σχολεία,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΤΩ ΣΟΥΛΙΟΥ-ΜΑΡΑΘΩΝΑ,9050579,"ΚΩΝΣΤΑΝΤΙΝΟΥ ΜΠΕΝΑΚΗ 13,  19007",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.1683599,24.0205438,Δημόσιο,Public
Δημοτικά Σχολεία,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΑΛΑΚΑΣΑΣ,9050282,"ΔΙΔΑΚΤΗΡΙΩΝ 9,  19011",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,,,Δημόσιο,Public
Δημοτικά Σχολεία,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΑΡΚΟΠΟΥΛΟΥ ΩΡΩΠΟΥ,9050285,"ΜΑΡΚΟΠΟΥΛΟ ΩΡΩΠΟΥ,  19015",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.2892237,23.8248958,Δημόσιο,Public
Δημοτικά Σχολεία,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΥΜΒΟΥ ΜΑΡΑΘΩΝΑ,9050582,"ΣΛΙΜΑΝ 62,  19007",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,40.1101484,-74.8624092,Δημόσιο,Public
Δημοτικά Σχολεία,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΧΑΛΚΟΥΤΣΙOY,9050291,"ΛΕΩΦΟΡΟΣ ΧΑΛΚΟΥΤΣΙΟΥ,  19015",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.3264959,23.7758253,Δημόσιο,Public
Δημοτικά Σχολεία,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΩΡΩΠΟΥ,9050298,"ΔΗΜΟΤΙΚΟΥ ΣΧΟΛΕΙΟΥ 10,  19015",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.303737,23.7536605,Δημόσιο,Public
Δημοτικά Σχολεία,ΕΙΔΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΑΥΡΙΟΥ,9521038,"ΣΤΡΑΒΩΝΟΣ ΚΑΙ ΑΝΩΝΥΜΩΝ,  19500",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.6744383,24.0396595,Δημόσιο,Public
Δημοτικά Σχολεία,ΕΙΔΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΣ ΜΑΚΡΗΣ - ΠΑΜΜΑΚΑΡΙΣΤΟΥ,9050591,"ΛΕΩΦΟΡΟΣ ΜΑΡΑΘΩΝΑ 1,  19005",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0107653,23.8441691,Δημόσιο,Public
Δημοτικά Σχολεία,ΕΙΔΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΡΑΦΗΝΑΣ - ΝΤΑΟΥ ΠΕΝΤΕΛΗΣ,9051525,"ΑΝΔΡΕΑ ΠΑΠΑΝΔΡΕΟΥ 52, ΔΙΑΣΤΑΥΡΩΣΗ ΡΑΦΗΝΑΣ,  19009",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.02888069999999,23.971789,Δημόσιο,Public
Δημοτικά Σχολεία,ΕΙΔΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΩΡΩΠΟΥ,9521488,"ΣΩΚΡΑΤΟΥΣ 9,  19015",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.3243425,23.7152847,Δημόσιο,Public
Δημοτικά Σχολεία,ΕΙΔΙΚΟ ΣΧΟΛΕΙΟ ΠΙΚΠΑ ΒΟΥΛΑΣ,9520437,"ΛΕΩΦΟΡΟΣ ΚΩΝΣΤΑΝΤΙΝΟΥ ΚΑΡΑΜΑΝΛΗ 2,  16673",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.8512177,23.7447178,Δημόσιο,Public
Δημοτικά Σχολεία,ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΩΝ ΑΠΟΣΤΟΛΩΝ,9050276,"ΑΓΙΟΙ ΑΠΟΣΤΟΛΟΙ, AΓΙΟΙ ΑΠΟΣΤΟΛΟΙ, ΑΤΤΙΚΗΣ,  19014",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.2924675,23.9199305,Δημόσιο,Public
Δημοτικά Σχολεία,ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΝΘΟΥΣΑΣ,9050602,"ΞΑΝΘΗΣ ΚΑΙ ΚΑΛΑΒΡΥΤΩΝ,  15349",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0274689,23.8781266,Δημόσιο,Public
Δημοτικά Σχολεία,ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΟΥΛΙΑΓΜΕΝΗΣ,9050195,"ΙΑΣΟΝΟΣ 54,  16671",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.8163006,23.7817177,Δημόσιο,Public
Δημοτικά Σχολεία,ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΓΡΑΜΜΑΤΙΚΟΥ,9050572,"ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ 18,  19007",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.2030492,23.9658175,Δημόσιο,Public
Δημοτικά Σχολεία,ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΛΑΜΟΥ,9050278,"ΑΝΑΣΤΑΣΙΟΥ ΚΑΡΑΝΤΑΝΟΥ -ΚΑΛΑΜΟΣ,  19014",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.2834563,23.8627773,Δημόσιο,Public
Δημοτικά Σχολεία,ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΟΥΒΑΡΑ,9050577,"ΠΑΠΑΔΙΑΜΑΝΤΗ 15,  19003",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.8286825,23.9676328,Δημόσιο,Public
Δημοτικά Σχολεία,ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΡΟΔΟΠΟΛΗΣ,9050293,"ΚΟΛΟΚΟΤΡΩΝΗ 12,  14574",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.117762,23.8754978,Δημόσιο,Public
Δημοτικά Σχολεία,ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΤΑΜΑΤΑΣ,9050294,"25ης ΜΑΡΤΙΟΥ 1-3,  14575",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.1255893,23.8793279,Δημόσιο,Public
Δημοτικά Σχολεία,ΟΛΟΗΜΕΡΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΥΚΑΜΙΝΟΥ,9050295,"ΑΓ. ΔΗΜΗΤΡΙΟΥ,  19015",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.3046896,23.732105,Δημόσιο,Public
Ιδιωτικά Σχολεία,1/ΘΕΣΙΟ ΙΔΙΩΤΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΙΚΗ ΑΓΓΕΛΑΚΗ - ΛΥΡΕΙΟ ΠΑΙΔΙΚΟ ΙΔΡΥΜΑ,7521038,"ΡΗΓΑ ΦΕΡΑΙΟΥ,  19009",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0182147,23.968094,Ιδωτικό,Private
Ιδιωτικά Σχολεία,1ο ΙΔΙΩΤΙΚΟ ΔΗΜΟΤΙΚΟ ΕΚΠΑΙΔΕΥΤΙΚΗ ΑΝΑΓΕΝΝΗΣΗ,7521050,"ΧΡΥΣΑΝΘΕΜΩΝ 11,  19014",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.1902702,23.8424084,Ιδωτικό,Private
Ιδιωτικά Σχολεία,1ο ΙΔΙΩΤΙΚΟ ΝΗΠΙΑΓΩΓΕΙΟ ΕΚΠΑΙΔΕΥΤΙΚΗ ΑΝΑΓΕΝΝΗΣΗ,7521021,"ΧΡΥΣΑΝΘΕΜΩΝ 11,  19014",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.1902702,23.8424084,Ιδωτικό,Private
Ιδιωτικά Σχολεία,2ο ΙΔΙΩΤΙΚΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ- ΕΚΠΑΙΔΕΥΤΙΚΗ ΑΝΑΓΕΝΝΗΣΗ,7521052,"ΧΡΥΣΑΝΘΕΜΩΝ 11,  19014",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.1902702,23.8424084,Ιδωτικό,Private
Ιδιωτικά Σχολεία,2ο ΙΔΙΩΤΙΚΟ ΝΗΠΙΑΓΩΓΕΙΟ ΕΚΠΑΙΔΕΥΤΙΚΗ ΑΝΑΓΕΝΝΗΣΗ,7521023,"ΧΡΥΣΑΝΘΕΜΩΝ 11,  19014",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.1902702,23.8424084,Ιδωτικό,Private
Ιδιωτικά Σχολεία,BYRON COLLEGE,7700007,"Φιλολάου 7,  15344",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0266866,23.8538441,Ιδωτικό,Private
Ιδιωτικά Σχολεία,BYRON COLLEGE (ΝΗΠΙΑΓΩΓΕΙΟ),7700018,"Φιλολάου 7,  15344",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0266866,23.8538441,Ιδωτικό,Private
Ιδιωτικά Σχολεία,CAMPION SCHOOL,7700008,"Αγίας Ιουλιανής,  15351",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.9960769,23.8973366,Ιδωτικό,Private
Ιδιωτικά Σχολεία,CAMPION SCHOOL (ΝΗΠΙΑΓΩΓΕΙΟ),7700019,"Αγίας Ιουλιανής Τ.Θ.67484,  15351",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.9960769,23.8973366,Ιδωτικό,Private
Ιδιωτικά Σχολεία,Α. ΤΣΑΝΤΟΠΟΥΛΟΥ - Σ. ΜΑΝΤΑΣ & ΣΙΑ Ο.Ε.,7521075,"ΡΑΦΗΝΑ ΑΤΤΙΚΗΣ, ",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.0234457,24.0059241,Ιδωτικό,Private
Ιδιωτικά Σχολεία,Α΄ ΑΡΣΑΚΕΙΟ - ΤΟΣΙΤΣΕΙΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΕΚΑΛΗΣ,7521042,"ΛΕΩΦΟΡΟΣ ΜΑΡΑΘΩΝΟΣ 1,  14569",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.1301776,23.8578636,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΑΛΙΚΗ ΣΩΤΗΡΧΟΥ & ΣΙΑ Ο.Ε. Η ΝΕΑ ΓΕΝΙΑ,7521067,"ΠΙΠΙΝΟΥ 12,  19010",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.7908338,23.8836848,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΑΝΝΑ ΚΑΝΑΚΑΡΗ - ΑΙΚΑΤΕΡΙΝΗ ΚΑΝΑΚΑΡΗ Ο.Ε.,7521043,"ΠΑΡΘΕΝΩΝΟΣ 2Α, ",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.9663721,23.7262574,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΑΠΟΧΡΩΣΕΙΣ (Β. ΑΝΔΡΕΟΥ & ΣΙΑ Ε.Ε.),7521057,"ΛΕΩΦΟΡΟΣ ΛΑΥΡΙΟΥ 98,  19002",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,37.9570203,23.8575405,Ιδωτικό,Private
Ιδιωτικά Σχολεία,ΑΦΟΙ Π. & Δ. ΣΠΕΤΖΟΥΡΗ Ο.Ε.,7521085,"ΚΑΜΒΟΥΝΙΩΝ 17 ,  13675",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,40.631199,22.952474,Ιδωτικό,Private
Ιδιωτικά Σχολεία,Β΄ΑΡΣΑΚΕΙΟ-ΤΟΣΙΤΣΕΙΟ ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΕΚΑΛΗΣ,7521044,"ΛΕΩΦΟΡΟΣ ΜΑΡΑΘΩΝΟΣ 1,  14569",ΔΙΕΥΘΥΝΣΗ Π.Ε. ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,38.1301776,23.8578636,Ιδωτικό,Private
